노선번호,구간번호,위치?시점,위치?방향,종류,설치형식,설치일자,비고,공간경도,공간위도
0333,04,1.035,0,2색보행등,측주식,2017,,,
0333,04,1.037,1,3색등,측주식,2017,,,
0333,04,1.045,0,2색보행등,측주식,2017,2EA,,
0333,04,1.045,0,3색등,측주식,2017,2EA,,
0333,04,1.053,1,4색등,측주식,2017,2ea,,
0333,04,1.053,1,2색보행등,측주식,2017,,,
0333,01,1.31,0,기타,측주식,,"3구점멸등, 4ea",,
0333,04,1.434,0,2색보행등,측주식,2017,,,
0333,04,1.434,0,4색등,측주식,2017,2ea,,
0333,04,1.441,1,3색등,측주식,2017,2ea,,
0333,04,1.441,1,2색보행등,측주식,2017,2EA,,
0333,04,1.444,0,3색등,측주식,2017,,,
0333,04,1.45,1,2색보행등,측주식,2017,,,
0333,04,1.451,0,4색등,측주식,2017,,,
0333,04,1.457,1,3색등,측주식,2017,,,
0333,04,1.689,1,4색등,측주식,2017,,,
0333,04,1.693,0,3색등,측주식,2017,,,
0333,04,1.7,0,2색보행등,측주식,2017,,,
0333,04,1.704,1,3색등,측주식,2017,,,
0333,04,1.709,0,3색등,측주식,2017,2EA,,
0333,04,1.709,0,2색보행등,측주식,2017,2EA,,
0333,04,1.716,1,4색등,측주식,2017,2ea,,
0333,04,1.716,1,2색보행등,측주식,2017,,,
0333,04,2.094,0,4색등,측주식,2017,3ea,,
0333,04,2.104,0,4색등,측주식,2017,,,
0333,04,2.107,1,4색등,측주식,2017,2ea,,
0333,04,2.124,0,2색보행등,측주식,2017,,,
0333,04,2.124,0,4색등,측주식,2017,2ea,,
0333,04,2.129,1,4색등,측주식,2017,,,
0333,04,2.138,1,2색보행등,측주식,2017,,,
0333,04,2.138,1,4색등,측주식,2017,3ea,,
0333,04,2.71,0,2색보행등,측주식,2017,,,
0333,04,2.71,0,4색등,측주식,2017,2ea,,
0333,04,2.714,1,2색보행등,측주식,2017,2EA,,
0333,04,2.714,1,4색등,측주식,2017,2ea,,
0333,04,2.715,0,2색보행등,측주식,2017,,,
0333,04,2.715,0,4색등,측주식,2017,,,
0333,04,2.723,1,4색등,측주식,2017,,,
0333,04,2.723,1,2색보행등,측주식,2017,,,
0333,04,2.725,0,4색등,측주식,2017,2ea,,
0333,04,2.725,0,2색보행등,측주식,2017,2EA,,
0333,04,2.729,1,2색보행등,측주식,2017,,,
0333,04,2.729,1,4색등,측주식,2017,2ea,,
0333,04,2.965,0,4색등,측주식,2017,2ea,,
0333,04,2.965,0,2색보행등,측주식,2017,,,
0333,04,2.973,0,2색보행등,측주식,2017,,,
0333,04,2.973,0,4색등,측주식,2017,,,
0333,04,2.979,1,2색보행등,측주식,2017,2EA,,
0333,04,2.979,1,4색등,측주식,2017,2ea,,
0333,04,2.983,0,2색보행등,측주식,2017,2EA,,
0333,04,2.983,0,4색등,측주식,2017,2ea,,
0333,04,2.989,1,2색보행등,측주식,2017,,,
0333,04,2.989,1,4색등,측주식,2017,,,
0333,04,2.997,1,2색보행등,측주식,2017,,,
0333,04,2.997,1,4색등,측주식,2017,2ea,,
0333,04,3.442,0,2색보행등,측주식,2017,,,
0333,04,3.442,0,4색등,측주식,2017,4ea,,
0333,04,3.452,1,4색등,측주식,2017,,,
0333,04,3.452,1,2색보행등,측주식,2017,,,
0333,04,3.468,1,4색등,측주식,2017,,,
0333,04,3.472,0,4색등,측주식,2017,2ea,,
0333,04,3.487,1,4색등,측주식,2017,4ea,,
0333,02,3.779,1,기타,측주식,,"3구점멸등, 2ea",,
0333,01,3.86,1,기타,측주식,,"3구점멸등, 4ea",,
0333,01,3.87,0,기타,측주식,,3구 점멸등,,
0333,04,3.87,0,4색등,측주식,2017,2ea,,
0333,04,3.87,0,2색보행등,측주식,2017,,,
0333,04,3.877,1,2색보행등,측주식,2017,2EA,,
0333,04,3.877,1,3색등,측주식,2017,2EA,,
0333,01,3.884,0,기타,측주식,,"3구점멸등, 4ea",,
0333,04,3.884,0,3색등,측주식,2017,,,
0333,02,3.888,1,기타,단주식,,경광등,,
0333,04,3.888,1,2색보행등,측주식,2017,,,
0333,04,3.892,1,3색등,측주식,2017,,,
0333,04,3.897,0,4색등,측주식,2017,,,
0333,02,3.957,1,3색등,측주식,,2ea,,
0333,02,3.957,1,2색보행등+잔여시간표시기,측주식,,2ea,,
0333,02,3.957,1,4색등,측주식,,,,
0333,02,3.967,0,3색등,측주식,,3ea,,
0333,02,3.967,0,2색보행등+잔여시간표시기,측주식,,,,
0333,02,3.967,0,4색등,측주식,,2ea,,
0333,02,3.979,1,2색보행등+잔여시간표시기,측주식,,,,
0333,02,4.069,1,3색등,측주식,,2ea,,
0333,02,4.08,0,3색등,측주식,,4ea,,
0333,02,4.188,0,기타,측주식,,"3구점멸등, 2ea",,
0333,02,4.26,0,2색보행등+잔여시간표시기,측주식,,,,
0333,02,4.266,1,4색등,측주식,,2ea,,
0333,02,4.266,1,3색등,측주식,,2ea,,
0333,02,4.282,0,3색등,측주식,,2ea,,
0333,02,4.282,0,2색보행등+잔여시간표시기,측주식,,,,
0333,01,4.433,1,4색등,측주식,,2ea,,
0333,01,4.434,0,2색보행등,측주식,,2ea,,
0333,01,4.438,1,2색보행등,측주식,,2ea,,
0333,01,4.441,0,4색등,측주식,,,,
0333,01,4.458,1,4색등,측주식,,,,
0333,01,4.458,0,2색보행등,측주식,,2ea,,
0333,01,4.465,1,2색보행등,측주식,,2ea,,
0333,01,4.469,0,4색등,측주식,,2ea,,
0333,04,4.512,0,2색보행등,측주식,2017,,,
0333,04,4.512,0,4색등,측주식,2017,2ea,,
0333,04,4.514,1,2색보행등,측주식,2017,2EA,,
0333,04,4.514,1,4색등,측주식,2017,2ea,,
0333,04,4.52,0,4색등,측주식,2017,,,
0333,04,4.52,0,2색보행등,측주식,2017,,,
0333,04,4.524,1,2색보행등,측주식,2017,,,
0333,04,4.524,1,4색등,측주식,2017,,,
0333,04,4.528,1,2색보행등,측주식,2017,,,
0333,04,4.528,1,4색등,측주식,2017,2ea,,
0333,04,4.532,0,4색등,측주식,2017,2ea,,
0333,04,4.532,0,2색보행등,측주식,2017,2EA,,
0333,04,4.888,1,4색등,측주식,2017,,,
0333,04,4.891,0,3색등,측주식,2017,,,
0333,04,4.891,0,2색보행등,측주식,2017,,,
0333,04,4.894,1,3색등,측주식,2017,,,
0333,04,4.906,0,2색보행등,측주식,2017,,,
0333,04,4.906,0,3색등,측주식,2017,,,
0333,04,4.91,0,3색등,측주식,2017,,,
0333,04,4.91,0,2색보행등,측주식,2017,,,
0333,04,4.916,1,2색보행등,측주식,2017,,,
0333,04,4.916,1,4색등,측주식,2017,,,
0333,04,5.096,0,4색등,측주식,2017,2ea,,
0333,04,5.096,0,2색보행등,측주식,2017,,,
0333,04,5.104,0,2색보행등,측주식,2017,,,
0333,04,5.104,1,4색등,측주식,2017,,,
0333,04,5.104,0,4색등,측주식,2017,,,
0333,04,5.104,1,2색보행등,측주식,2017,2EA,,
0333,04,5.114,1,2색보행등,측주식,2017,,,
0333,04,5.114,1,4색등,측주식,2017,,,
0333,04,5.114,0,4색등,측주식,2017,2ea,,
0333,04,5.114,0,2색보행등,측주식,2017,2EA,,
0333,01,5.116,1,기타,측주식,,"3구점멸등, 6ea",,
0333,04,5.124,1,2색보행등,측주식,2017,,,
0333,04,5.124,1,4색등,측주식,2017,,,
0333,04,5.125,1,4색등,측주식,2017,2ea,,
0333,04,5.125,1,2색보행등,측주식,2017,,,
0333,04,5.581,0,4색등,측주식,2017,,,
0333,04,5.635,0,2색보행등,측주식,2017,,,
0333,04,5.635,0,4색등,측주식,2017,,,
0333,04,5.644,1,4색등,측주식,2017,,,
0333,04,5.644,1,2색보행등,측주식,2017,,,
0333,04,5.655,0,4색등,측주식,2017,,,
0333,04,5.661,1,4색등,측주식,2017,,,
0333,01,5.665,1,기타,측주식,,"3구점멸등, 4ea",,
0333,01,5.671,0,기타,측주식,,"3구점멸등, 2ea",,
0333,04,5.68,0,4색등,측주식,2017,2ea,,
0333,04,5.688,1,4색등,측주식,2017,3ea,,
0333,03,5.927,0,3색등,측주식,2013,,,
0333,03,5.927,0,2색보행등,측주식,2013,,,
0333,03,5.938,0,2색보행등,측주식,2013,,,
0333,03,5.94,1,2색보행등,측주식,2013,,,
0333,03,5.941,0,2색보행등,측주식,2013,,,
0333,03,5.941,0,3색등,측주식,2013,,,
0333,03,5.941,0,4색등,측주식,2013,,,
0333,11,6.016,1,2색등,측주식,,6EA,,
0333,04,6.762,0,3색등,측주식,2017,,,
0333,04,6.762,0,2색보행등,측주식,2017,,,
0333,04,6.771,0,2색보행등,측주식,2017,,,
0333,04,6.773,1,2색보행등,측주식,2017,,,
0333,04,6.773,1,4색등,측주식,2017,,,
0333,04,6.781,0,3색등,측주식,2017,2EA,,
0333,04,6.781,0,2색보행등,측주식,2017,,,
0333,04,6.79,1,4색등,측주식,2017,2ea,,
0333,04,7.059,0,4색등,측주식,2017,2ea,,
0333,04,7.059,0,2색보행등,측주식,2017,,,
0333,04,7.069,1,4색등,측주식,2017,,,
0333,04,7.069,1,2색보행등,측주식,2017,,,
0333,04,7.081,0,4색등,측주식,2017,,,
0333,04,7.085,1,4색등,측주식,2017,,,
0333,04,7.11,0,4색등,측주식,2017,,,
0333,04,7.111,1,4색등,측주식,2017,,,
0333,04,7.123,0,4색등,측주식,2017,,,
0333,04,7.128,1,4색등,측주식,2017,2ea,,
0333,04,7.186,1,3색등,측주식,2017,,,
0333,04,7.19,0,4색등,측주식,2017,2ea,,
0333,04,7.193,1,3색등,측주식,2017,,,
0333,04,7.203,0,3색등,측주식,2017,,,
0333,04,7.223,0,4색등,측주식,2017,,,
0333,04,7.224,1,3색등,측주식,2017,2EA,,
0333,04,7.615,1,4색등,측주식,2017,2ea,,
0333,04,7.615,1,2색보행등,측주식,2017,,,
0333,04,7.615,1,2색보행등,측주식,2017,,,
0333,04,7.616,0,4색등,측주식,2017,3ea,,
0333,04,7.616,0,2색보행등,측주식,2017,2ea,,
0333,04,7.632,0,4색등,측주식,2017,2ea,,
0333,04,7.632,0,2색보행등,측주식,2017,,,
0333,04,7.632,1,2색보행등,측주식,2017,,,
0333,04,7.632,1,4색등,측주식,2017,3ea,,
0333,04,7.633,0,2색보행등,측주식,2017,,,
0333,04,7.64,1,4색등,측주식,2017,2ea,,
0333,04,7.64,1,2색보행등,측주식,2017,,,
0333,04,8.072,0,3색등,측주식,2017,,,
0333,04,8.084,1,3색등,측주식,2017,,,
0333,04,8.101,1,3색등,측주식,2017,,,
0333,04,8.11,0,3색등,측주식,2017,2ea,,
0333,04,8.11,0,2색보행등,측주식,2017,,,
0333,04,8.118,1,2색보행등,측주식,2017,,,
0333,04,8.118,1,3색등,측주식,2017,2EA,,
0333,04,8.587,0,4색등,측주식,2017,2ea,,
0333,04,8.587,0,2색보행등,측주식,2017,,,
0333,04,8.588,1,2색보행등,측주식,2017,,,
0333,04,8.588,1,3색등,측주식,2017,,,
0333,04,8.588,1,4색등,측주식,2017,,,
0333,04,8.594,0,2색보행등,측주식,2017,,,
0333,04,8.594,0,4색등,측주식,2017,,,
0333,04,8.594,0,2색보행등,측주식,2017,,,
0333,04,8.604,1,2색보행등,측주식,2017,,,
0333,04,8.604,1,3색등,측주식,2017,,,
0333,04,8.605,0,4색등,측주식,2017,,,
0333,04,8.606,0,3색등,측주식,2017,,,
0333,04,8.606,0,2색보행등,측주식,2017,,,
0333,04,8.606,0,2색보행등,측주식,2017,,,
0333,04,8.613,0,4색등,측주식,2017,,,
0333,04,8.619,1,2색보행등,측주식,2017,,,
0333,04,8.619,1,4색등,측주식,2017,2ea,,
0333,04,8.623,0,3색등,측주식,2017,,,
0333,04,8.623,0,2색보행등,측주식,2017,,,
0333,04,9.025,0,3색등,측주식,2017,2ea,,
0333,04,9.029,1,3색등,측주식,2017,,,
0333,04,9.054,1,3색등,측주식,2017,4ea,,
0333,04,9.058,0,3색등,측주식,2017,,,
0333,04,9.283,0,3색등,측주식,2017,2ea,,
0333,04,9.285,1,3색등,측주식,2017,,,
0333,04,9.307,0,3색등,측주식,2017,3ea,,
0333,04,9.31,1,3색등,측주식,2017,2EA,,
0333,04,9.474,0,3색등,측주식,2017,2EA,,
0333,04,9.474,0,2색보행등,측주식,2017,,,
0333,04,9.476,1,3색등,측주식,2017,,,
0333,04,9.476,1,2색보행등,측주식,2017,2EA,,
0333,04,9.476,1,4색등,측주식,2017,,,
0333,04,9.483,1,4색등,측주식,2017,,,
0333,04,9.483,1,2색보행등,측주식,2017,,,
0333,04,9.488,0,4색등,측주식,2017,,,
0333,04,9.488,0,2색보행등,측주식,2017,,,
0333,04,9.494,0,3색등,측주식,2017,,,
0333,04,9.494,0,4색등,측주식,2017,,,
0333,04,9.494,0,2색보행등,측주식,2017,2EA,,
0333,04,9.495,1,2색보행등,측주식,2017,,,
0333,04,9.495,1,3색등,측주식,2017,2EA,,
0333,04,10.111,1,3색등,측주식,2017,,,
0333,04,10.118,0,4색등,측주식,2017,,,
0333,04,10.118,0,3색등,측주식,2017,2EA,,
0333,04,10.13,1,4색등,측주식,2017,,,
0333,04,10.131,0,3색등,측주식,2017,2EA,,
0333,04,10.131,0,2색보행등,측주식,2017,,,
0333,04,10.138,1,2색보행등,측주식,2017,,,
0333,04,10.138,1,3색등,측주식,2017,,,
0333,04,10.341,0,3색등,측주식,2017,2EA,,
0333,04,10.341,0,2색보행등,측주식,2017,,,
0333,04,10.348,1,2색보행등,측주식,2017,,,
0333,04,10.351,1,3색등,측주식,2017,2EA,,
0333,04,10.351,1,2색보행등,측주식,2017,,,
0333,04,10.361,0,3색등,측주식,2017,2EA,,
0333,04,10.362,1,2색보행등,측주식,2017,,,
0333,04,10.362,1,3색등,측주식,2017,,,
0333,04,10.576,0,2색보행등,측주식,2017,,,
0333,04,10.576,0,3색등,측주식,2017,,,
0333,04,10.584,1,2색보행등,측주식,2017,,,
0333,04,10.584,1,3색등,측주식,2017,,,
0333,04,10.599,1,3색등,측주식,2017,,,
0333,04,10.599,1,2색보행등,측주식,2017,,,
0333,04,10.612,1,3색등,측주식,2017,,,
0333,04,10.612,0,3색등,측주식,2017,2EA,,
0333,04,10.612,1,2색보행등,측주식,2017,,,
0333,04,10.881,1,3색등,측주식,2017,,,
0333,04,10.882,0,3색등,측주식,2017,4EA,,
0333,04,10.904,1,3색등,측주식,2017,2EA,,
0333,04,10.906,0,3색등,측주식,2017,,,
0333,04,11.099,0,2색보행등,측주식,2017,2EA,,
0333,04,11.099,0,4색등,측주식,2017,3ea,,
0333,04,11.102,1,2색보행등,측주식,2017,2EA,,
0333,04,11.102,1,3색등,측주식,2017,,,
0333,04,11.118,1,2색보행등,측주식,2017,,,
0333,04,11.118,1,4색등,측주식,2017,,,
0333,04,11.124,0,4색등,측주식,2017,2ea,,
0333,04,11.124,0,2색보행등,측주식,2017,2EA,,
0333,04,11.124,0,3색등,측주식,2017,,,
0333,04,11.132,1,2색보행등,측주식,2017,,,
0333,04,11.132,1,4색등,측주식,2017,2EA,,
0333,04,11.502,1,3색등,측주식,2017,,,
0333,04,11.504,0,3색등,측주식,2017,4EA,,
0333,04,11.525,1,3색등,측주식,2017,2EA,,
0333,04,11.527,0,3색등,측주식,2017,,,
0333,11,11.714,0,2색등,측주식,,6EA,,
0333,04,11.791,0,2색보행등,측주식,2017,,,
0333,04,11.791,0,4색등,측주식,2017,2EA,,
0333,04,11.799,0,4색등,측주식,2017,,,
0333,04,11.799,0,2색보행등,측주식,2017,,,
0333,04,11.8,1,3색등,측주식,2017,,,
0333,04,11.8,1,2색보행등,측주식,2017,2EA,,
0333,04,11.8,1,4색등,측주식,2017,,,
0333,04,11.809,0,4색등,측주식,2017,,,
0333,04,11.809,0,3색등,측주식,2017,,,
0333,04,11.809,0,2색보행등,측주식,2017,2EA,,
0333,04,11.81,1,2색보행등,측주식,2017,,,
0333,04,11.81,1,4색등,측주식,2017,,,
0333,04,11.817,1,2색보행등,측주식,2017,,,
0333,04,11.817,1,3색등,측주식,2017,2EA,,
0333,04,12.018,0,2색보행등,측주식,2017,,,
0333,04,12.018,0,3색등,측주식,2017,,,
0333,04,12.025,1,3색등,측주식,2017,,,
0333,04,12.025,1,2색보행등,측주식,2017,,,
0333,04,12.025,1,2색보행등,측주식,2017,,,
0333,04,12.025,1,3색등,측주식,2017,,,
0333,04,12.033,0,3색등,측주식,2017,2EA,,
0333,04,12.035,1,2색보행등,측주식,2017,,,
0333,04,12.04,1,3색등,측주식,2017,,,
0333,04,12.801,0,2색보행등,측주식,2017,,,
0333,04,12.801,0,3색등,측주식,2017,2EA,,
0333,04,12.811,1,3색등,측주식,2017,,,
0333,04,12.811,1,2색보행등,측주식,2017,,,
0333,04,12.829,0,2색보행등,측주식,2017,,,
0333,04,12.829,0,4색등,측주식,2017,,,
0333,04,12.838,0,4색등,측주식,2017,,,
0333,04,12.838,0,2색보행등,측주식,2017,,,
0333,04,12.841,1,4색등,측주식,2017,2ea,,
0333,04,12.853,0,2색보행등,측주식,2017,,,
0333,04,12.853,0,3색등,측주식,2017,,,
0333,04,12.86,1,3색등,측주식,2017,2EA,,
0333,04,12.86,1,2색보행등,측주식,2017,,,
0333,04,13.024,0,3색등,측주식,2017,,,
0333,04,13.024,0,2색보행등,측주식,2017,,,
0333,04,13.029,1,3색등,측주식,2017,2EA,,
0333,04,13.036,0,2색보행등,측주식,2017,2EA,,
0333,04,13.036,0,3색등,측주식,2017,2EA,,
0333,04,13.045,1,3색등,측주식,2017,2EA,,
0333,04,13.045,1,2색보행등,측주식,2017,,,
0333,04,13.214,0,2색보행등,측주식,2017,,,
0333,04,13.214,0,3색등,측주식,2017,2EA,,
0333,04,13.219,1,2색보행등,측주식,2017,,,
0333,04,13.219,1,3색등,측주식,2017,,,
0333,04,13.224,0,2색보행등,측주식,2017,,,
0333,04,13.224,0,4색등,측주식,2017,,,
0333,04,13.228,0,2색보행등,측주식,2017,,,
0333,04,13.228,0,4색등,측주식,2017,,,
0333,04,13.245,0,4색등,측주식,2017,2ea,,
0333,04,13.247,1,4색등,측주식,2017,,,
0333,04,13.247,1,2색보행등,측주식,2017,,,
0333,04,13.256,0,3색등,측주식,2017,,,
0333,04,13.258,1,4색등,측주식,2017,,,
0333,04,13.258,1,2색보행등,측주식,2017,,,
0333,04,13.277,0,2색보행등,측주식,2017,,,
0333,04,13.284,1,3색등,측주식,2017,2EA,,
0333,04,13.284,1,2색보행등,측주식,2017,,,
0333,04,13.65,0,2색보행등,측주식,2017,,,
0333,04,13.65,0,4색등,측주식,2017,2ea,,
0333,04,13.663,0,4색등,측주식,2017,,,
0333,04,13.663,0,2색보행등,측주식,2017,,,
0333,04,13.67,1,2색보행등,측주식,2017,,,
0333,04,13.67,1,4색등,측주식,2017,,,
0333,04,13.673,1,2색보행등,측주식,2017,,,
0333,04,13.673,1,4색등,측주식,2017,2ea,,
0333,04,13.693,0,2색보행등,측주식,2017,,,
0333,04,13.693,0,4색등,측주식,2017,2ea,,
0333,04,13.694,1,4색등,측주식,2017,,,
0333,04,13.694,1,2색보행등,측주식,2017,,,
0333,04,13.7,0,4색등,측주식,2017,,,
0333,04,13.7,1,4색등,측주식,2017,2EA,,
0023,02,0.005,1,4색등,측주식,2011,3EA,,
0023,02,0.005,1,2색보행등,측주식,2011,1EA,,
0023,02,0.011,1,2색보행등,측주식,2011,1EA,,
0023,02,0.012,0,4색등,측주식,2011,3EA,,
0023,02,0.012,0,2색보행등,측주식,2011,1EA,,
0023,08,0.46,0,4색등,단주식,,,,
0023,08,0.48,0,3색등,현수식,,,,
0023,02,0.499,0,2색보행등,측주식,2011,1EA,,
0023,02,0.499,0,4색등,측주식,2011,2EA,,
0023,02,0.5,1,4색등,측주식,2011,3EA,,
0023,02,0.501,1,2색보행등,측주식,2011,1EA,,
0023,02,0.512,1,2색보행등,측주식,2011,1EA,,
0023,02,0.526,0,2색보행등,측주식,2011,1EA,,
0023,02,0.526,1,4색등,측주식,2011,1EA,,
0023,02,0.526,0,4색등,측주식,2011,2EA,,
0023,02,0.535,1,2색보행등,측주식,2011,1EA,,
0023,02,0.535,1,3색등,측주식,2011,1EA,,
0023,08,0.7,0,4색등,단주식,,,,
0023,08,0.72,0,3색등,현수식,,,,
0023,08,0.74,0,4색등,단주식,,,,
0023,02,0.842,1,3색등,측주식,2011,1EA,,
0023,02,0.842,1,4색등,측주식,2011,1EA,,
0023,02,0.847,0,3색등,측주식,2011,1EA,,
0023,02,0.855,1,3색등,측주식,2011,1EA,,
0023,02,0.866,0,3색등,측주식,2011,2EA,,
0023,02,0.866,0,2색보행등,측주식,2011,1EA,,
0023,02,0.873,1,2색보행등,측주식,2011,1EA,,
0023,02,1.152,0,2색보행등,측주식,2011,1EA,,
0023,02,1.158,0,2색보행등,측주식,2011,1EA,,
0023,02,1.158,0,4색등,측주식,2011,2EA,,
0023,08,1.35,0,단주식,단주식,,,,
0023,08,1.36,0,3색등,현수식,,,,
0023,08,1.72,0,4색등,단주식,,,,
0023,08,1.74,0,4색등,단주식,,,,
0023,08,1.79,0,4색등,단주식,,,,
0023,08,1.9,0,4색등,단주식,,,,
0023,08,1.9,1,4색등,단주식,,,,
0023,08,2,1,4색등,단주식,,,,
0023,08,2.01,0,4색등,단주식,,,,
0023,02,3.362,1,4색등,측주식,,2@,,
0023,02,3.362,1,4색등,측주식,,2@,,
0023,99,3.362,1,4색등,측주식,,2@,,
0023,99,3.362,1,4색등,측주식,,2@,,
0023,02,3.395,1,4색등,측주식,,3@,,
0023,02,3.395,1,4색등,측주식,,3@,,
0023,99,3.395,1,4색등,측주식,,3@,,
0023,99,3.395,1,4색등,측주식,,3@,,
0023,02,3.495,0,3색등,측주식,,2@,,
0023,02,3.495,0,3색등,측주식,,2@,,
0023,99,3.495,0,3색등,측주식,,2@,,
0023,99,3.495,0,3색등,측주식,,2@,,
0023,02,3.546,0,2색보행등,편지식,,,,
0023,02,3.546,0,2색보행등,편지식,,,,
0023,99,3.546,0,2색보행등,편지식,,,,
0023,99,3.546,0,2색보행등,편지식,,,,
0023,02,3.554,0,4색등,측주식,,"4색등,3색등3@",,
0023,02,3.554,0,4색등,측주식,,"4색등,3색등3@",,
0023,99,3.554,0,4색등,측주식,,"4색등,3색등3@",,
0023,99,3.554,0,4색등,측주식,,"4색등,3색등3@",,
0023,02,3.568,0,3색등,측주식,,2@,,
0023,02,3.568,0,3색등,측주식,,2@,,
0023,99,3.568,0,3색등,측주식,,2@,,
0023,99,3.568,0,3색등,측주식,,2@,,
0023,02,3.575,0,4색등,측주식,,2@,,
0023,02,3.575,0,4색등,측주식,,2@,,
0023,99,3.575,0,4색등,측주식,,2@,,
0023,99,3.575,0,4색등,측주식,,2@,,
0023,02,3.74,0,3색등,측주식,,2@,,
0023,02,3.74,0,3색등,측주식,,2@,,
0023,99,3.74,0,3색등,측주식,,2@,,
0023,99,3.74,0,3색등,측주식,,2@,,
0023,02,3.82,1,4색등,측주식,,4색등2@.3색등3@,,
0023,02,3.82,1,4색등,측주식,,4색등2@.3색등3@,,
0023,99,3.82,1,4색등,측주식,,4색등2@.3색등3@,,
0023,99,3.82,1,4색등,측주식,,4색등2@.3색등3@,,
0023,02,3.845,0,3색등,측주식,,3색등4@.2색보행등,,
0023,02,3.845,0,3색등,측주식,,3색등4@.2색보행등,,
0023,99,3.845,0,3색등,측주식,,3색등4@.2색보행등,,
0023,99,3.845,0,3색등,측주식,,3색등4@.2색보행등,,
